ra,dec,rv,j,ej,h,eh,k,ek,dist,sn,feh
24.589767,19.347251,-46.142845,6.777,0.0341,5.917,0.0243,5.568,0.0176,3.4179506,7.1080146,999
26.006639,22.883353,41.170425,9.816,0.0862,9.093,0.0616,8.849,0.0446,5.7889878,65.65398,-0.14219605
23.489098,23.108849,-39.91244,9.093,0.0683,8.402,0.0488,8.192,0.0353,3.0429844,90.84927,-0.16586196
79.138926,49.432715,-1.0214943,9.185,0.1808,8.265,0.0608,7.93,0.0181,7.6705082,20.09018,999
78.206501,49.69864,-26.09182,10.458,0.1904,9.596,0.0633,9.353,0.0187,7.7063544,18.98166,-0.41342172
77.599348,49.887945,-92.01836,10.263,0.2587,9.416,0.0855,9.152,0.025,5.0566196,15.794287,-0.49943541
78.592586,50.478874,-34.930653,9.475,0.1747,8.602,0.0593,8.423,0.0179,4.05441,54.97436,-0.33943092
79.894944,49.62557,-42.40904,9.474,0.1922,8.534,0.0657,8.29,0.02,6.7780526,30.956327,-0.37977405
79.473884,53.457597,-73.64522,10.142,0.217,9.325,0.0789,9.045,0.0258,5.7272978,22.82443,-0.36361154
81.477301,51.884785,12.094224,9.293,0.2182,8.342,0.0797,8.071,0.0262,6.5632618,16.43595,-0.20404998
76.016194,50.014117,-39.549618,9.977,0.3144,9.083,0.1014,8.795,0.0288,4.8225959,27.109606,-0.26089514
77.163519,51.047649,-26.953955,11.247,0.2407,10.323,0.0807,10.057,0.024,12.935151,18.271738,-0.45155985
79.123603,51.950673,-21.581167,10.327,0.2364,9.459,0.0832,9.169,0.0262,7.5995246,30.525204,-0.25771147
77.815869,50.760137,-62.31319,10.25,0.2011,9.407,0.0678,9.233,0.0203,3.946903,54.435425,-0.3251341
77.418553,50.341452,-66.845695,7.503,0.2137,6.565,0.071,6.226,0.0209,3.4052706,228.30438,-1.0271886
81.767848,50.124432,-68.79826,3.502,0.2462,2.609,0.0877,1.94,0.028,0.8744789,226.06741,999
79.709379,52.049148,-81.32078,9.435,0.2209,8.484,0.0786,8.17,0.0251,7.9151267,43.512142,-0.22681199
79.137499,52.874226,-52.468502,10.62,0.2424,9.741,0.0868,9.5,0.0279,7.0432708,26.22631,-0.18460789
81.467822,53.027179,-34.83822,9.022,0.2105,8.185,0.0785,7.924,0.0264,3.5786224,22.85374,-0.14767697
82.013095,52.261272,-35.488552,9.66,0.1898,8.731,0.0704,8.505,0.0236,6.784165,36.37141,-0.20298704
81.744876,52.215488,-52.857265,9.04,0.2191,8.102,0.0809,7.812,0.027,5.9546695,49.488823,-0.13294602
78.374087,52.470363,-22.219494,10.621,0.2429,9.762,0.0853,9.499,0.0268,7.0599459,22.355019,-0.4151504
79.40152,51.330427,-90.0993,11.356,0.2093,10.39,0.0732,10.194,0.0229,13.929883,12.694573,-0.35648224
77.460012,50.484727,-6.3612347,9.234,0.2336,8.192,0.0779,7.827,0.023,9.7409941,33.42292,-0.35726998
79.632327,50.167158,16.632486,9.852,0.2002,8.911,0.0688,8.647,0.0211,8.4429895,7.9310465,-0.38885136
75.670677,50.495928,11.063223,9.898,0.3618,8.949,0.1172,8.663,0.0335,4.8113942,24.932062,-0.40399281
75.62952,51.258354,-80.12358,9.335,0.4048,8.269,0.133,7.983,0.0386,5.2287754,25.401045,-0.79686975
79.098832,53.381994,-4.428307,9.375,0.2276,8.502,0.0822,8.261,0.0267,4.1600472,14.142585,-0.36361154
79.855546,53.431896,-58.967495,10.12,0.2443,9.167,0.0894,8.924,0.0295,7.9355342,13.348459,-0.48695959
80.60441,52.340582,-55.841564,10.44,0.198,9.611,0.0719,9.384,0.0235,5.7839318,15.133077,-0.33260914
96.687501,53.816708,-68.275635,9.771,0.0827,8.908,0.0404,8.657,0.0187,9.2897105,37.416077,-0.20511734
93.688867,54.994374,-81.34743,11.332,0.101,10.454,0.0475,10.206,0.021,18.666393,13.448113,-0.30550201
94.868726,54.780659,-61.769215,9.35,0.0905,8.57,0.0433,8.303,0.0196,5.8531989,67.52079,-0.075396283
95.234251,55.805627,-68.85011,10.449,0.0736,9.619,0.0359,9.387,0.0166,10.942575,45.6277,-0.2778944
93.887669,56.510616,-84.888725,10.382,0.073,9.489,0.0351,9.238,0.016,13.787056,40.31278,-0.43445682
94.119981,55.978638,14.138168,9.684,0.0804,8.89,0.0386,8.693,0.0175,5.53507,91.10107,-0.17548369
94.959394,56.90176,-70.68713,9.989,0.0663,9.087,0.0326,8.873,0.0152,10.830662,65.33024,-0.45155985
95.979263,56.84972,-54.96648,9.28,0.0723,8.31,0.0361,8.046,0.0172,10.34604,82.130775,-0.68783196
96.087069,56.745117,136.98796,12.408,0.0686,11.783,0.0343,11.545,0.0163,9.3550807,2.5229182,999
94.996948,55.583864,-93.9316,10.964,0.0835,10.196,0.0405,10.041,0.0185,6.7124636,41.51856,-0.28395236
99.317413,55.816432,-102.73235,11.238,0.0375,10.399,0.0196,10.173,0.0098,17.896715,14.151624,-0.2061891
100.08516,55.644684,-22.046595,10.895,0.0358,10.044,0.0189,9.857,0.0096,14.014736,20.704954,-0.29147777
97.855154,54.918925,-47.817627,10.504,0.065,9.723,0.0328,9.515,0.0158,8.5996709,40.352024,-0.13330279
94.258054,55.30967,-13.801719,10.334,0.1008,9.523,0.0481,9.316,0.0216,7.7855479,44.691944,-0.31923342
93.440365,57.389626,-59.684353,9.599,0.0515,8.764,0.0248,8.578,0.0113,6.8114693,53.475983,-0.1676572
96.209058,57.477841,-73.39622,11.297,0.066,10.459,0.0333,10.216,0.0161,17.781203,22.057386,-0.31123516
93.225266,57.710643,-51.5976,9.198,0.0481,8.263,0.0232,8.016,0.0106,9.3466812,40.770554,-0.76568594
94.861421,57.525928,40.455387,11.9,0.0562,11.31,0.0278,11.061,0.013,6.5874691,1.5922506,999
331.05548,19.573675,-125.2113,12.485,0.0452,11.661,0.0304,11.422,0.0206,31.782975,29.072205,-0.14143069
332.10867,21.917882,-42.793633,9.242,0.0623,8.51,0.0405,8.229,0.0262,5.6604012,244.04503,-0.1250444
332.05334,20.452553,-55.85886,10.692,0.0504,9.827,0.0339,9.666,0.0229,12.074796,106.26249,-0.21939417
333.70396,20.334578,-54.029015,9.925,0.0353,9.182,0.0246,9.018,0.0173,5.1361125,166.13055,999
332.81389,21.51226,-104.92615,9.137,0.0434,8.363,0.0289,8.163,0.0192,4.8451485,239.55539,-0.11591255
332.55607,20.297066,-40.76537,8.407,0.0432,7.552,0.0294,7.317,0.0202,5.3159663,259.66492,999
333.69787,23.513608,-9.633792,8.122,0.0516,7.315,0.0332,7.029,0.0213,4.5849874,242.166,999
333.76921,23.430561,-9.266665,11.115,0.0474,10.643,0.0306,10.578,0.0197,0.015391936,17.629393,-0.95614119
334.55759,21.818599,-85.38349,10.032,0.0338,9.253,0.0231,9.097,0.0158,6.280127,138.90366,-0.21659076
330.25301,22.11857,-61.465786,10.365,0.0641,9.595,0.04,9.389,0.0247,7.9493169,113.69144,-0.22450974
329.77348,21.859516,-61.855858,9.708,0.065,8.901,0.0404,8.711,0.0248,6.4369205,160.84138,-0.15090591
330.63321,23.798904,25.04042,10.097,0.0548,9.296,0.033,9.134,0.0196,6.764038,106.54579,-0.36361154
65.154694,51.377455,-22.948648,9.151,0.6156,8.174,0.1732,7.81,0.0419,1.1082583,86.09321,-0.15254684
66.582898,51.385368,-64.418884,11.541,0.7117,10.15,0.2043,9.772,0.0506,18.526749,7.7191563,-1.3980216
63.944623,52.119099,-17.668892,9.496,0.4057,8.415,0.1142,8.044,0.0276,7.5795559,19.501127,-0.58772199
64.898475,51.814503,-11.268153,10.337,0.5419,9.237,0.1534,8.933,0.0374,5.2142377,26.911533,-0.64896334
64.738166,53.153141,-88.751,11.038,0.8995,9.902,0.262,9.483,0.066,1.4114247,33.358498,-0.62559278
64.512399,52.895863,-28.047071,10.435,0.9436,9.415,0.2724,9.047,0.0679,0.0084470051,62.385883,-0.20834586
63.58737,53.759384,-37.50174,10.561,0.5543,9.507,0.1612,9.147,0.0406,5.7730881,37.734306,-0.42913852
63.747408,53.964947,-34.304905,10.571,0.6342,9.464,0.1857,9.094,0.0471,5.2757077,43.246456,-0.40740608
64.655385,53.860817,-71.797516,10.824,0.6465,9.781,0.1912,9.451,0.049,2.5522883,24.443335,-0.46072126
64.235159,54.107018,-54.78004,9.332,0.7791,7.996,0.2304,7.508,0.0591,6.4285926,58.462498,-0.84689204
66.358975,52.415699,-70.464264,9.867,0.6117,8.776,0.1792,8.426,0.0454,3.5258707,78.81448,-0.72438146
65.689521,52.870537,-71.83074,10.277,0.6446,9.078,0.189,8.661,0.048,8.1825242,43.20255,-0.53899087
64.360254,52.695213,-53.48693,10.992,0.8677,9.805,0.2488,9.453,0.0615,1.6016064,8.486086,-0.8006581
65.089818,52.581585,-0.92485446,9.276,0.7678,8.015,0.2218,7.566,0.0553,4.5036608,34.880356,-0.45704347
69.201282,52.836254,-36.14236,9.11,0.6638,7.723,0.2043,7.127,0.0549,9.9112958,3.99676,-1.5363552
68.863269,52.327885,-74.16025,11.189,0.7363,10.015,0.223,9.593,0.0588,7.8015898,10.70962,-0.41255904
68.473762,52.023562,-29.524702,9.577,0.8425,8.423,0.2521,8.038,0.0656,1.1542479,24.784521,-0.56981478
67.921584,51.907246,-1.196593,10.892,0.638,9.678,0.1889,9.243,0.0485,12.412651,8.351062,-0.64447433
68.015662,53.365196,-39.217346,9.615,0.5924,8.508,0.1813,8.138,0.0484,4.3373512,94.65438,-0.32662029
67.30158,52.040291,-24.439238,10.518,0.5672,9.354,0.167,8.958,0.0426,10.002823,34.158493,-0.40399281
67.390759,53.2467,-25.614752,10.681,0.6854,9.55,0.2074,9.15,0.0547,5.7436528,35.82398,-0.61354504
66.922123,53.126118,-55.630108,11.03,0.6693,9.976,0.2007,9.666,0.0523,2.0892791,18.982286,-0.56046345
67.201188,53.04858,-32.39641,10.204,0.7714,8.866,0.2318,8.391,0.0606,9.5941092,32.35362,-1.0845185
67.252143,53.749279,-17.80933,11.067,0.5704,10.088,0.1742,9.755,0.0464,3.3110447,3.2520018,-0.26281856
67.464817,54.557461,-44.522923,10.634,0.6913,9.433,0.2156,9.066,0.0589,6.7086021,37.23114,-0.8416844
67.369957,54.759453,-73.47748,10.506,0.6894,9.252,0.2156,8.802,0.0591,10.584069,34.19829,-1.2327805
67.116319,54.877922,-27.670362,10.338,0.7031,9.323,0.2198,8.921,0.0602,1.9620882,60.09038,-0.40229279
66.837209,54.724815,-45.091408,9.811,0.8674,8.668,0.2692,8.203,0.0731,2.0053005,54.23147,-0.70420702
62.905838,52.966666,16.770939,9.777,0.4947,8.876,0.14,8.614,0.0341,0.74658423,106.54321,-0.40911932
63.039158,52.983425,-92.42845,9.565,0.5011,8.391,0.1421,7.978,0.0347,8.4855205,82.40393,-0.3525601
62.546424,53.093642,-62.876175,9.721,0.6132,8.681,0.1732,8.35,0.0421,1.9342677,87.21449,-0.56668775
62.094798,52.95829,-56.27927,9.698,0.5871,8.618,0.1644,8.21,0.0395,4.6781882,61.357628,-0.45704347
62.340033,53.280224,-0.6302086,9.562,0.6628,8.338,0.1876,7.857,0.0457,7.2208997,41.36647,-0.30550201
62.811097,52.45765,-81.5316,9.584,0.515,8.51,0.1438,8.053,0.0345,6.9955542,50.845615,-0.41775168
62.54809,52.401295,-34.820877,9.829,0.5888,8.631,0.1637,8.279,0.039,6.3733,45.32725,-0.783064
62.847756,52.344297,-35.381756,9.973,0.5395,8.856,0.1504,8.49,0.036,6.42945,48.83451,-0.54202862
63.47451,52.811684,-100.58028,11.252,0.414,10.093,0.1176,9.693,0.0288,21.688179,18.903809,-0.92849375
65.436072,55.158642,-34.281364,12.452,0.8196,11.281,0.2521,10.858,0.0678,8.5360052,4.463564,-1.0889979
68.727054,55.085445,-62.596645,10.626,0.5312,9.607,0.1704,9.31,0.0481,3.9370356,35.333485,-0.43802439
68.750055,55.342709,-4.6596403,10.538,0.5466,9.476,0.1764,9.123,0.0502,6.3116572,25.35009,-0.65121446
69.390749,53.474677,-106.37922,9.974,0.5405,8.886,0.1691,8.586,0.0463,4.2773477,66.46927,-0.42036288
62.36666,53.65823,-20.598438,11.183,0.5844,10.107,0.1669,9.728,0.0411,8.0570999,21.943424,-0.46627101
63.3506,53.625191,31.340103,9.92,0.5579,8.896,0.1613,8.586,0.0403,2.4832823,33.801613,-0.41169746
63.799589,54.429382,38.814285,10.179,0.7056,9.034,0.209,8.587,0.0537,5.5203945,27.201124,-0.73037574
62.013639,54.115346,-49.27276,9.61,0.6687,8.577,0.1922,8.195,0.0477,1.7042991,65.47857,-0.52893668
62.2328,53.974823,-30.893803,9.482,0.6423,8.442,0.1845,8.126,0.0457,1.1792766,83.626854,-0.39051611
62.138408,53.904579,-88.96191,10.588,0.6348,9.629,0.1819,9.307,0.0449,0.87081167,29.543982,-0.52793732
66.122863,54.799764,-9.5626,9.127,0.9478,7.957,0.2919,7.525,0.0785,0.65318897,109.43883,-0.6179106
64.57956,55.05714,-34.85141,9.939,0.8764,8.696,0.266,8.252,0.0704,3.3501516,33.563774,-0.76568594
64.13566,55.496803,-10.013702,9.773,0.639,8.646,0.1948,8.328,0.0518,2.9992906,54.98981,-0.6124564
64.024586,55.63131,-72.931114,10.572,0.4958,9.482,0.1514,9.181,0.0404,7.1339824,29.644783,-0.56253381
64.047014,55.430374,-57.33052,9.086,0.7606,8.008,0.2313,7.657,0.0613,0.67492565,86.24031,-0.60702976
66.262259,51.186253,-68.05512,9.47,0.7865,8.222,0.2238,7.649,0.0549,6.5651368,30.38185,-0.71010762
65.367335,51.674615,19.659836,9.01,0.6098,7.934,0.1732,7.648,0.0424,1.3352301,110.85648,-0.47748956
63.456108,51.932812,19.311602,10.053,0.38,9.034,0.1058,8.676,0.0253,8.421228,49.602364,-0.52395091
64.250243,51.32774,-3.066373,9.787,0.4826,8.624,0.1339,8.217,0.0319,9.4487796,13.520731,-0.51013736
63.89663,51.871101,-92.289856,12.057,0.3885,11.058,0.1086,10.736,0.0261,16.48884,9.101618,-0.65234168
63.954896,53.503628,-4.945033,9.517,0.4694,8.379,0.1364,8.022,0.0343,7.1303563,71.495094,-0.099268576
65.128179,54.072987,18.55159,9.489,0.7453,8.398,0.2228,8.055,0.0579,0.98796147,86.213196,-0.70774407
64.492831,54.055722,-75.539085,9.339,0.6933,8.319,0.2055,7.985,0.0528,0.64299953,60.80494,-0.44521244
65.263294,52.718498,8.125646,9.016,0.9645,8.047,0.2801,7.761,0.0703,2.2571967e-08,164.79279,-0.14029093
65.556629,52.079887,-95.12872,11.839,0.6347,10.833,0.1824,10.504,0.0452,3.0320494,16.861868,-0.46072126
66.541875,52.584674,-67.404305,10.194,0.5899,9.409,0.1739,9.109,0.0444,0.024900705,87.32497,-0.25644572
65.94708,52.832297,-37.729584,9.566,0.6293,8.558,0.185,8.2,0.0471,1.5551183,121.03038,-0.46999289
67.099102,51.896515,-9.93612,10.003,0.5762,8.885,0.1686,8.51,0.0427,5.8958641,41.982227,-0.5052563
68.819551,51.841398,-49.360767,9.107,0.7846,7.921,0.235,7.446,0.0612,3.2112912,68.7548,-0.29703456
67.832468,52.078403,-25.495867,10.373,0.6363,9.241,0.1889,8.859,0.0487,5.8361063,33.408344,-0.79939421
66.571672,52.536907,-88.60288,11.844,0.589,10.799,0.1735,10.491,0.0443,5.5697376,10.834847,-0.516031
66.957845,52.180153,-99.23022,11.167,0.5,10.011,0.1469,9.682,0.0374,13.314512,16.458393,-1.3810015
67.599492,53.034605,-34.052597,9.532,0.6593,8.461,0.1992,8.132,0.0524,1.6385849,86.9559,-0.41688348
67.767844,53.734757,-53.115845,9.523,0.4796,8.441,0.1475,8.141,0.0396,4.5688443,115.99445,-0.62449202
67.460149,53.662487,-0.71133673,11.794,0.567,10.824,0.1734,10.46,0.0462,5.7168082,22.166203,-0.5052563
68.350584,53.89867,-97.40924,10.945,0.4873,10.082,0.1516,9.78,0.0413,1.5859148,11.935153,-0.3148542
66.731594,54.122602,-18.308558,9.558,0.5885,8.416,0.18,8.073,0.048,4.4671632,101.54509,-0.53596304
66.857005,54.203209,-60.52701,9.539,0.6636,8.555,0.2036,8.223,0.0546,0.65767047,107.2234,-0.5004028
67.91047,53.649799,-81.55821,11.3,0.5432,10.111,0.1671,9.818,0.0449,12.025943,24.478851,-0.85867372
62.862874,52.509872,-65.34647,9.732,0.511,8.528,0.143,8.101,0.0344,9.8765677,49.84075,-1.1837938
63.913764,52.730134,-78.540146,9.281,0.3969,8.198,0.1132,7.874,0.0278,6.1708592,106.89305,-0.23798849
65.388225,55.37508,-61.505325,10.332,0.5939,9.178,0.1835,8.802,0.0496,7.5824428,12.525204,-0.6659542
66.542082,55.284181,10.495567,9.545,0.5842,8.465,0.1829,8.123,0.0502,3.3294419,56.5142,-0.45888016
65.112268,55.86617,-36.831123,9.435,0.506,8.47,0.1575,8.143,0.0429,2.2354572,54.815636,-0.2602562
67.997239,54.9998,-55.95321,9.472,0.596,8.393,0.189,8.052,0.0526,2.9948722,78.31843,-0.44974079
69.841715,54.520515,35.502262,9.461,0.5119,8.453,0.1648,8.072,0.0467,4.0088551,82.37818,-0.40229279
62.841981,54.581258,-25.309855,9.525,0.7164,8.407,0.2104,8.082,0.0535,1.4177233,59.104935,-0.35334232
63.359448,53.519326,-67.823875,10.14,0.5107,9.197,0.1473,8.905,0.0367,1.7238559,56.60536,-0.31558131
62.833824,54.128155,27.954405,9.951,0.7308,8.796,0.2123,8.408,0.0533,3.2780279,39.291378,-0.83003167
65.243745,54.559967,-70.3832,11.095,0.8729,9.979,0.2643,9.626,0.0697,0.67244576,15.736411,-0.68088021
64.394906,54.615894,-84.774445,10.43,0.906,9.114,0.2716,8.663,0.0708,5.4325008,3.594865,999
65.715131,54.363365,-58.468807,9.406,0.6088,8.231,0.1846,7.835,0.0488,5.4067826,76.70195,-0.40655111
65.33178,54.922157,-64.67409,10.234,0.8295,8.978,0.2535,8.525,0.0676,5.5231539,40.727283,-0.56877133
63.753482,55.328342,23.269974,9.994,0.8715,8.786,0.2634,8.365,0.0693,2.4062482,27.55841,-0.80192309
63.78632,55.399379,-2.3488617,9.713,0.7853,8.676,0.2379,8.283,0.0628,0.67809579,27.478226,-0.64223644
65.180349,55.192795,20.198076,9.298,0.8925,7.933,0.2739,7.426,0.0734,5.1924187,15.152929,-0.59411823
64.724873,55.598652,-37.568375,9.027,0.5608,7.847,0.1727,7.411,0.0465,6.1397788,45.79942,-0.92712295
64.771749,55.389149,-37.598747,10.497,0.7148,9.442,0.2192,9.06,0.0587,2.2360365,26.61838,-0.49269451
63.113358,54.969704,-7.9795523,9.431,0.8153,8.131,0.2424,7.712,0.0626,4.1780026,47.683716,-0.92986565
66.458015,51.126816,-28.802683,10.328,0.8241,8.997,0.2348,8.532,0.0577,7.9864885,15.619717,-0.87584932
63.060647,52.117572,-3.7865956,9.495,0.4832,8.481,0.1343,8.175,0.032,3.0400222,69.17958,-0.32811089
63.72324,53.958412,-22.71173,9.666,0.6227,8.525,0.1823,8.175,0.0462,3.9941133,49.860535,-0.44250865
65.598726,52.226501,-80.84442,10.862,0.704,9.552,0.2031,9.116,0.0506,13.059849,19.706491,-0.99132048
65.535067,52.111938,15.614661,9.869,0.6203,8.74,0.1784,8.415,0.0443,3.5855605,60.622242,-0.65346999
64.863704,52.567669,-97.17158,10.85,0.9248,9.463,0.2662,8.99,0.0662,8.7761826,5.955457,-0.79183405
69.447399,53.042835,-70.384186,10.861,0.5481,9.79,0.17,9.426,0.0461,7.8575036,21.401745,-0.65121446
68.606908,52.791695,13.792379,9.714,0.6975,8.486,0.2126,8.074,0.0565,5.7236712,30.707684,-0.63777388
68.35376,51.843903,-50.418053,9.744,0.7902,8.463,0.2351,7.975,0.0607,6.4054528,33.950115,-0.53596304
67.578206,52.236351,-38.108807,11.961,0.569,10.832,0.1689,10.441,0.0435,16.803034,7.1470356,-0.68667058
67.179841,53.368172,-34.939205,10.198,0.568,9.004,0.1719,8.621,0.0453,9.1654091,35.748653,-0.88651151
66.537532,52.778778,-39.020374,10.386,0.6421,9.299,0.19,8.95,0.0488,3.589702,34.99302,-0.42473692
67.288049,53.648628,-77.108246,11.584,0.6026,10.387,0.1837,9.97,0.0489,17.39391,12.355673,-1.2909975
67.570006,53.97324,23.922249,12.267,0.4987,11.328,0.1537,11.009,0.0414,6.6299591,11.65486,-0.636661
62.789373,53.307838,18.58708,10.226,0.5539,9.267,0.1578,8.877,0.0387,3.2616997,43.119587,-0.2138149
62.837923,52.73811,-0.6970956,9.361,0.5166,8.264,0.1453,7.832,0.0351,6.2489191,57.584824,-0.44521244
62.447947,52.386263,-98.2428,9.543,0.6072,8.423,0.1685,8.11,0.0401,2.8828585,55.363045,-0.36361154
63.892513,52.817169,-78.99352,10.909,0.3921,9.837,0.112,9.479,0.0276,14.264956,16.793016,-0.55530684
63.436554,53.072148,-63.324814,9.042,0.4308,8.148,0.1231,7.856,0.0303,1.3591486,51.733147,-0.29147777
66.553818,55.237797,5.943722,12.014,0.5777,11.028,0.1807,10.686,0.0495,5.6474717,4.620527,-0.49557686
66.04606,55.9088,-52.54898,9.834,0.4833,8.772,0.1524,8.444,0.0422,5.432084,46.72909,-0.4362384
68.535391,55.176514,-80.65637,9.719,0.636,8.496,0.204,8.082,0.0576,7.2189968,22.622705,-0.7497426
67.849639,55.36322,-44.19994,10.693,0.6088,9.689,0.1942,9.371,0.0545,2.2703009,24.031704,-0.4416096
69.081593,54.83173,-53.75773,10.749,0.5244,9.687,0.1681,9.385,0.0474,5.9243168,26.600517,-0.33110532
69.182908,54.558735,-16.139973,9.168,0.5574,8.116,0.1779,7.812,0.0499,2.2162023,26.935411,-0.30979526
63.200686,53.791069,-67.324524,10.586,0.6179,9.375,0.179,8.995,0.0448,9.5005842,19.087181,-1.0726219
62.781975,54.316176,-9.132359,9.422,0.7381,8.31,0.2152,7.89,0.0543,2.2876498,10.351454,-0.81846823
63.308024,54.036007,-37.170727,11.337,0.6706,10.291,0.1956,9.962,0.0494,2.5831887,9.671209,-0.69132272
62.655084,54.052243,-8.001831,9.063,0.6872,7.89,0.1989,7.463,0.0497,3.6809856,41.11427,-0.47186045
66.458695,54.74592,-83.87395,9.972,0.8566,8.869,0.2646,8.51,0.0715,0.4807525,66.90595,-0.81463359
64.818423,54.527729,-65.04369,10.162,0.8385,8.972,0.2523,8.553,0.066,2.832061,20.431385,-0.52893668
65.130948,54.804272,13.661203,9.425,1.0232,8.1,0.311,7.588,0.0824,2.6955019,51.493652,-0.94502931
63.267093,55.0383,-24.427742,10.617,0.775,9.48,0.2313,9.039,0.06,4.2964982,17.044374,-0.30407975
97.668199,58.116783,-56.8393,10.277,0.0465,9.592,0.0242,9.457,0.0121,2.8675685,92.42783,-0.11989151
97.615444,58.580399,-9.739024,11.051,0.0451,10.232,0.0236,9.967,0.0118,17.079446,51.603355,-0.18956992
103.1893,59.112776,-74.65512,10.657,0.0417,9.812,0.0239,9.572,0.0134,14.535084,41.92479,-0.42561504
101.4733,60.162418,-95.35206,9.095,0.052,8.25,0.0293,8.066,0.0161,5.665848,173.3118,-0.21603338
102.16959,60.028198,-71.33852,9.496,0.0513,8.736,0.0292,8.45,0.0162,7.2825405,106.74496,999
98.719091,58.057076,-95.536964,10.625,0.0434,9.852,0.023,9.724,0.0117,6.2832056,60.162094,-0.10308119
96.006845,58.526199,-58.45259,9.406,0.0703,8.573,0.0358,8.333,0.0174,7.1549362,115.92119,-0.23739033
97.959457,59.395103,31.373856,9.827,0.0405,9.055,0.0215,8.867,0.0109,6.0892363,131.79546,-0.22108944
99.686985,58.832938,-114.10711,11.371,0.0396,10.504,0.0215,10.305,0.0112,19.027411,34.128983,-0.37244636
100.34662,59.357412,-89.37216,11.239,0.0377,10.383,0.0207,10.227,0.011,14.851323,32.282494,-0.2434215
99.296357,61.604256,-68.681366,10.324,0.0872,9.523,0.0482,9.271,0.0258,9.761647,44.584625,-0.17084129
99.116195,61.374451,-17.272364,9.385,0.071,8.46,0.039,8.231,0.0208,9.1223889,100.27377,-0.20943085
95.351182,60.893468,-92.90309,10.391,0.0819,9.475,0.0424,9.244,0.021,13.753352,45.53216,-0.34402838
334.09978,34.855919,-157.27278,12.256,0.0638,11.507,0.031,11.327,0.0143,14.032421,72.31807,-0.21714924
70.992495,31.648884,-4.166966,11.286,0.9066,10.04,0.3327,9.586,0.1101,6.9739247,24.00148,-1.0652223
70.947565,32.292324,-18.687187,10.551,0.7387,9.274,0.2678,8.822,0.0873,10.68216,46.795025,999
68.816964,32.123757,3.473577,12.073,0.3311,11.077,0.1258,10.751,0.0434,22.738666,32.12094,-0.57820202
70.166471,34.452795,-4.1536527,8.811,0.6705,7.476,0.2361,7.019,0.0744,6.5493407,155.64014,-1.6385807
70.305497,32.892153,-14.475861,10.493,0.5654,9.456,0.2051,9.147,0.0669,4.037125,40.574604,-0.8006581
70.682325,33.091919,-16.008919,10.454,0.4438,9.264,0.1591,8.873,0.0512,15.264216,105.82177,-1.5291856
72.800009,33.346258,-11.903727,10.931,0.45,9.95,0.1536,9.668,0.0467,5.6461421,63.974613,-0.37406702
73.00917,32.682613,-41.252914,11.092,0.3709,10.068,0.1278,9.725,0.0392,14.257369,57.371193,-0.63888787
71.925582,34.076023,-38.295216,11.316,0.6191,10.231,0.212,9.881,0.0647,7.0941376,47.026432,-0.83519964
68.828609,33.210125,-47.91142,11.397,0.4263,10.372,0.1583,10.086,0.0531,10.883002,62.534843,-0.45521119
